# Escenario generado automaticamente: adr_bajo

param alpha := 0.5;
param fecha_hoy := 45984;
param s := 100;

set I := P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 P119 P120 P121 P122 P123 P124 P125 P126 P127 P128 P129 P130 P131 P132 P133 P134 P135 P136 P137 P138 P139 P140 P141 P142 P143 P144 P145 P146 P147 P148 P149 P150 P151 P152 P153 P154 P155 P156 P157 P158 P159 P160 P161 P162 P163 P164 P165 P166 P167 P168 P169 P170 P171 P172 P173 P174 P175 P176 P177 P178 P179 P180 P181 P182 P183 P184 P185 P186 P187 P188 P189 P190 P191 P192 P193 P194 P195 P196 P197 P198 P199 P200;
set C := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15;
set J := T1 T2 T3 T4 T5 T6 T7 T8 T9 T10 T11 T12 T13 T14 T15;

param dist_c :=
  'C1' 53
  'C2' 37
  'C3' 73
  'C4' 40
  'C5' 54
  'C6' 69
  'C7' 44
  'C8' 93
  'C9' 31
  'C10' 48
  'C11' 97
  'C12' 18
  'C13' 29
  'C14' 17
  'C15' 9
;

param F :=
  'T1' 350
  'T2' 550
  'T3' 700
  'T4' 350
  'T5' 350
  'T6' 350
  'T7' 350
  'T8' 550
  'T9' 350
  'T10' 700
  'T11' 350
  'T12' 550
  'T13' 700
  'T14' 550
  'T15' 350
;
param ADRmax :=
  'T1' 0
  'T2' 0
  'T3' 5
  'T4' 0
  'T5' 0
  'T6' 0
  'T7' 0
  'T8' 0
  'T9' 0
  'T10' 5
  'T11' 0
  'T12' 0
  'T13' 5
  'T14' 0
  'T15' 0
;
param W :=
  'T1' 1000
  'T2' 2500
  'T3' 3500
  'T4' 1000
  'T5' 1000
  'T6' 1000
  'T7' 1000
  'T8' 2500
  'T9' 1000
  'T10' 3500
  'T11' 1000
  'T12' 2500
  'T13' 3500
  'T14' 2500
  'T15' 1000
;
param V :=
  'T1' 10
  'T2' 18
  'T3' 25
  'T4' 10
  'T5' 10
  'T6' 10
  'T7' 10
  'T8' 18
  'T9' 10
  'T10' 25
  'T11' 10
  'T12' 18
  'T13' 25
  'T14' 18
  'T15' 10
;
param Pmax :=
  'T1' 9
  'T2' 10
  'T3' 10
  'T4' 10
  'T5' 5
  'T6' 7
  'T7' 7
  'T8' 7
  'T9' 5
  'T10' 5
  'T11' 7
  'T12' 9
  'T13' 10
  'T14' 10
  'T15' 9
;

param pes :=
  'P1' 229
  'P2' 209
  'P3' 266
  'P4' 159
  'P5' 184
  'P6' 175
  'P7' 287
  'P8' 122
  'P9' 294
  'P10' 234
  'P11' 283
  'P12' 260
  'P13' 136
  'P14' 216
  'P15' 144
  'P16' 246
  'P17' 293
  'P18' 130
  'P19' 284
  'P20' 124
  'P21' 298
  'P22' 163
  'P23' 229
  'P24' 278
  'P25' 260
  'P26' 174
  'P27' 135
  'P28' 155
  'P29' 198
  'P30' 215
  'P31' 153
  'P32' 126
  'P33' 240
  'P34' 142
  'P35' 158
  'P36' 117
  'P37' 120
  'P38' 138
  'P39' 147
  'P40' 276
  'P41' 247
  'P42' 293
  'P43' 157
  'P44' 189
  'P45' 248
  'P46' 113
  'P47' 230
  'P48' 155
  'P49' 230
  'P50' 258
  'P51' 204
  'P52' 254
  'P53' 209
  'P54' 228
  'P55' 214
  'P56' 163
  'P57' 150
  'P58' 136
  'P59' 126
  'P60' 157
  'P61' 185
  'P62' 219
  'P63' 151
  'P64' 228
  'P65' 257
  'P66' 234
  'P67' 238
  'P68' 237
  'P69' 214
  'P70' 126
  'P71' 177
  'P72' 278
  'P73' 201
  'P74' 272
  'P75' 173
  'P76' 227
  'P77' 270
  'P78' 281
  'P79' 170
  'P80' 142
  'P81' 210
