# Escenario generado automaticamente: adr_extremo

param alpha := 0.5;
param fecha_hoy := 45984;
param s := 100;

set I := P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 P119 P120 P121 P122 P123 P124 P125 P126 P127 P128 P129 P130 P131 P132 P133 P134 P135 P136 P137 P138 P139 P140 P141 P142 P143 P144 P145 P146 P147 P148 P149 P150 P151 P152 P153 P154 P155 P156 P157 P158 P159 P160 P161 P162 P163 P164 P165 P166 P167 P168 P169 P170 P171 P172 P173 P174 P175 P176 P177 P178 P179 P180 P181 P182 P183 P184 P185 P186 P187 P188 P189 P190 P191 P192 P193 P194 P195 P196 P197 P198 P199 P200;
set C := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15;
set J := T1 T2 T3 T4 T5 T6 T7 T8 T9 T10 T11 T12 T13 T14 T15;

param dist_c :=
  'C1' 38
  'C2' 25
  'C3' 97
  'C4' 84
  'C5' 48
  'C6' 38
  'C7' 37
  'C8' 2
  'C9' 30
  'C10' 24
  'C11' 89
  'C12' 22
  'C13' 68
  'C14' 34
  'C15' 42
;

param F :=
  'T1' 550
  'T2' 350
  'T3' 550
  'T4' 700
  'T5' 350
  'T6' 550
  'T7' 700
  'T8' 350
  'T9' 550
  'T10' 700
  'T11' 550
  'T12' 550
  'T13' 700
  'T14' 550
  'T15' 350
;
param ADRmax :=
  'T1' 0
  'T2' 0
  'T3' 0
  'T4' 5
  'T5' 0
  'T6' 0
  'T7' 5
  'T8' 0
  'T9' 0
  'T10' 5
  'T11' 0
  'T12' 0
  'T13' 5
  'T14' 0
  'T15' 0
;
param W :=
  'T1' 2500
  'T2' 1000
  'T3' 2500
  'T4' 3500
  'T5' 1000
  'T6' 2500
  'T7' 3500
  'T8' 1000
  'T9' 2500
  'T10' 3500
  'T11' 2500
  'T12' 2500
  'T13' 3500
  'T14' 2500
  'T15' 1000
;
param V :=
  'T1' 18
  'T2' 10
  'T3' 18
  'T4' 25
  'T5' 10
  'T6' 18
  'T7' 25
  'T8' 10
  'T9' 18
  'T10' 25
  'T11' 18
  'T12' 18
  'T13' 25
  'T14' 18
  'T15' 10
;
param Pmax :=
  'T1' 6
  'T2' 7
  'T3' 10
  'T4' 7
  'T5' 4
  'T6' 4
  'T7' 9
  'T8' 5
  'T9' 10
  'T10' 5
  'T11' 4
  'T12' 8
  'T13' 9
  'T14' 10
  'T15' 6
;

param pes :=
  'P1' 153
  'P2' 289
  'P3' 275
  'P4' 256
  'P5' 263
  'P6' 113
  'P7' 223
  'P8' 129
  'P9' 285
  'P10' 150
  'P11' 254
  'P12' 186
  'P13' 176
  'P14' 249
  'P15' 289
  'P16' 201
  'P17' 150
  'P18' 204
  'P19' 231
  'P20' 235
  'P21' 105
  'P22' 203
  'P23' 137
  'P24' 118
  'P25' 184
  'P26' 251
  'P27' 284
  'P28' 152
  'P29' 139
  'P30' 290
  'P31' 153
  'P32' 217
  'P33' 240
  'P34' 290
  'P35' 148
  'P36' 292
  'P37' 293
  'P38' 300
  'P39' 155
  'P40' 242
  'P41' 284
  'P42' 216
  'P43' 264
  'P44' 183
  'P45' 257
  'P46' 300
  'P47' 166
  'P48' 110
  'P49' 261
  'P50' 106
  'P51' 248
  'P52' 285
  'P53' 240
  'P54' 127
  'P55' 287
  'P56' 102
  'P57' 246
  'P58' 254
  'P59' 223
  'P60' 253
  'P61' 292
  'P62' 220
  'P63' 229
  'P64' 194
  'P65' 184
  'P66' 208
  'P67' 187
  'P68' 192
  'P69' 107
  'P70' 254
  'P71' 235
  'P72' 190
  'P73' 283
  'P74' 300
  'P75' 157
  'P76' 202
  'P77' 280
  'P78' 282
  'P79' 233
  'P80' 166
  'P81' 195
  'P82' 130
  'P83' 142
  'P84' 275
  'P85' 131
  'P86' 153
  'P87' 269
  'P88' 254
  'P89' 103
  'P90' 119
  'P91' 266
  'P92' 150
  'P93' 300
  'P94' 176
  'P95' 175
  'P96' 164
  'P97' 132
  'P98' 186
  'P99' 127
  'P100' 220
  'P101' 196
  'P102' 168
  'P103' 127
  'P104' 274
  'P105' 190
  'P106' 237
  'P107' 220
  'P108' 248
  'P109' 191
  'P110' 128
  'P111' 266
  'P112' 235
  'P113' 143
  'P114' 148
  'P115' 282
  'P116' 258
  'P117' 193
  'P118' 274
  'P119' 110
  'P120' 295
  'P121' 202
  'P122' 193
  'P123' 109
  'P124' 204
  'P125' 219
  'P126' 254
  'P127' 208
  'P128' 213
  'P129' 288
  'P130' 250
  'P131' 132
  'P132' 253
  'P133' 275
  'P134' 295
  'P135' 118
  'P136' 267
  'P137' 252
  'P138' 160
  'P139' 168
  'P140' 256
  'P141' 135
  'P142' 187
  'P143' 242
  'P144' 140
  'P145' 151
  'P146' 232
  'P147' 216
  'P148' 131
  'P149' 214
  'P150' 102
  'P151' 239
  'P152' 190
  'P153' 118
  'P154' 300
  'P155' 162
  'P156' 198
  'P157' 183
  'P158' 116
  'P159' 162
  'P160' 201
  'P161' 130
  'P162' 115
  'P163' 262
  'P164' 121
  'P165' 220
  'P166' 257
  'P167' 202
  'P168' 234
  'P169' 105
  'P170' 148
  'P171' 132
  'P172' 159
  'P173' 161
  'P174' 104
  'P175' 195
  'P176' 103
  'P177' 209
  'P178' 191
  'P179' 199
  'P180' 261
  'P181' 143
  'P182' 141
  'P183' 145
  'P184' 181
  'P185' 189
  'P186' 136
  'P187' 121
  'P188' 268
  'P189' 117
  'P190' 190
  'P191' 152
  'P192' 135
  'P193' 122
  'P194' 250
  'P195' 142
  'P196' 276
  'P197' 216
  'P198' 251
  'P199' 267
  'P200' 251
;
param vol :=
  'P1' 3
  'P2' 3
  'P3' 1
  'P4' 1
  'P5' 1
  'P6' 1
  'P7' 2
  'P8' 1
  'P9' 2
  'P10' 3
  'P11' 2
  'P12' 1
  'P13' 2
  'P14' 2
  'P15' 2
  'P16' 1
  'P17' 2
  'P18' 1
  'P19' 3
  'P20' 1
  'P21' 3
  'P22' 2
  'P23' 2
  'P24' 2
  'P25' 3
  'P26' 3
  'P27' 2
  'P28' 1
  'P29' 3
  'P30' 2
  'P31' 2
  'P32' 3
  'P33' 1
  'P34' 1
  'P35' 3
  'P36' 3
  'P37' 2
  'P38' 3
  'P39' 2
