# Escenario generado automaticamente: adr_extremo

param alpha := 0.5;
param fecha_hoy := 45984;
param s := 100;

set I := P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 P119 P120 P121 P122 P123 P124 P125 P126 P127 P128 P129 P130 P131 P132 P133 P134 P135 P136 P137 P138 P139 P140 P141 P142 P143 P144 P145 P146 P147 P148 P149 P150 P151 P152 P153 P154 P155 P156 P157 P158 P159 P160 P161 P162 P163 P164 P165 P166 P167 P168 P169 P170 P171 P172 P173 P174 P175 P176 P177 P178 P179 P180 P181 P182 P183 P184 P185 P186 P187 P188 P189 P190 P191 P192 P193 P194 P195 P196 P197 P198 P199 P200;
set C := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15;
set J := T1 T2 T3 T4 T5 T6 T7 T8 T9 T10 T11 T12 T13 T14 T15;

param dist_c :=
  'C1' 45
  'C2' 21
  'C3' 96
  'C4' 79
  'C5' 43
  'C6' 34
  'C7' 31
  'C8' 8
  'C9' 32
  'C10' 28
  'C11' 81
  'C12' 20
  'C13' 66
  'C14' 33
  'C15' 46
;

param F :=
  'T1' 350
  'T2' 350
  'T3' 550
  'T4' 700
  'T5' 350
  'T6' 550
  'T7' 550
  'T8' 550
  'T9' 350
  'T10' 700
  'T11' 550
  'T12' 550
  'T13' 350
  'T14' 700
  'T15' 350
;
param ADRmax :=
  'T1' 0
  'T2' 0
  'T3' 0
  'T4' 5
  'T5' 0
  'T6' 0
  'T7' 0
  'T8' 0
  'T9' 0
  'T10' 5
  'T11' 0
  'T12' 0
  'T13' 0
  'T14' 5
  'T15' 0
;
param W :=
  'T1' 1000
  'T2' 1000
  'T3' 2500
  'T4' 3500
  'T5' 1000
  'T6' 2500
  'T7' 2500
  'T8' 2500
  'T9' 1000
  'T10' 3500
  'T11' 2500
  'T12' 2500
  'T13' 1000
  'T14' 3500
  'T15' 1000
;
param V :=
  'T1' 10
  'T2' 10
  'T3' 18
  'T4' 25
  'T5' 10
  'T6' 18
  'T7' 18
  'T8' 18
  'T9' 10
  'T10' 25
  'T11' 18
  'T12' 18
  'T13' 10
  'T14' 25
  'T15' 10
;
param Pmax :=
  'T1' 4
  'T2' 4
  'T3' 6
  'T4' 7
  'T5' 6
  'T6' 8
  'T7' 8
  'T8' 4
  'T9' 7
  'T10' 6
  'T11' 6
  'T12' 7
  'T13' 9
  'T14' 9
  'T15' 5
;

param pes :=
  'P1' 159
  'P2' 153
  'P3' 130
  'P4' 101
  'P5' 295
  'P6' 273
  'P7' 260
  'P8' 154
  'P9' 183
  'P10' 284
  'P11' 109
  'P12' 281
  'P13' 117
  'P14' 172
  'P15' 127
  'P16' 119
  'P17' 126
  'P18' 172
  'P19' 172
  'P20' 199
  'P21' 240
  'P22' 143
  'P23' 105
  'P24' 157
  'P25' 208
  'P26' 212
  'P27' 241
  'P28' 191
  'P29' 104
  'P30' 224
  'P31' 127
  'P32' 154
  'P33' 159
  'P34' 170
  'P35' 154
  'P36' 162
  'P37' 200
  'P38' 171
  'P39' 285
  'P40' 112
  'P41' 223
  'P42' 110
