# Escenario generado automaticamente: normal

param alpha := 0.5;
param fecha_hoy := 45984;
param s := 100;

set I := P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 P20 P21 P22 P23 P24 P25 P26 P27 P28 P29 P30 P31 P32 P33 P34 P35 P36 P37 P38 P39 P40 P41 P42 P43 P44 P45 P46 P47 P48 P49 P50 P51 P52 P53 P54 P55 P56 P57 P58 P59 P60 P61 P62 P63 P64 P65 P66 P67 P68 P69 P70 P71 P72 P73 P74 P75 P76 P77 P78 P79 P80 P81 P82 P83 P84 P85 P86 P87 P88 P89 P90 P91 P92 P93 P94 P95 P96 P97 P98 P99 P100 P101 P102 P103 P104 P105 P106 P107 P108 P109 P110 P111 P112 P113 P114 P115 P116 P117 P118 P119 P120 P121 P122 P123 P124 P125 P126 P127 P128 P129 P130 P131 P132 P133 P134 P135 P136 P137 P138 P139 P140 P141 P142 P143 P144 P145 P146 P147 P148 P149 P150 P151 P152 P153 P154 P155 P156 P157 P158 P159 P160 P161 P162 P163 P164 P165 P166 P167 P168 P169 P170 P171 P172 P173 P174 P175 P176 P177 P178 P179 P180 P181 P182 P183 P184 P185 P186 P187 P188 P189 P190 P191 P192 P193 P194 P195 P196 P197 P198 P199 P200;
set C := C1 C2 C3 C4 C5 C6 C7 C8 C9 C10 C11 C12 C13 C14 C15;
set J := T1 T2 T3 T4 T5 T6 T7 T8 T9 T10;

param dist_c :=
  'C1' 42
  'C2' 30
  'C3' 50
  'C4' 55
  'C5' 87
  'C6' 41
  'C7' 73
  'C8' 53
  'C9' 47
  'C10' 91
  'C11' 45
  'C12' 56
  'C13' 101
  'C14' 80
  'C15' 13
;

param F :=
  'T1' 700
  'T2' 350
  'T3' 700
  'T4' 550
  'T5' 550
  'T6' 550
  'T7' 350
  'T8' 350
  'T9' 700
  'T10' 350
;
param ADRmax :=
  'T1' 5
  'T2' 0
  'T3' 5
  'T4' 0
  'T5' 0
  'T6' 0
  'T7' 0
  'T8' 0
  'T9' 5
  'T10' 0
;
param W :=
  'T1' 3500
  'T2' 1000
  'T3' 3500
  'T4' 2500
  'T5' 2500
  'T6' 2500
  'T7' 1000
  'T8' 1000
  'T9' 3500
  'T10' 1000
;
param V :=
  'T1' 25
  'T2' 10
  'T3' 25
  'T4' 18
  'T5' 18
  'T6' 18
  'T7' 10
  'T8' 10
  'T9' 25
  'T10' 10
;
param Pmax :=
  'T1' 10
  'T2' 10
  'T3' 10
  'T4' 7
  'T5' 10
  'T6' 8
  'T7' 7
  'T8' 10
  'T9' 7
  'T10' 7
;

param pes :=
  'P1' 288
  'P2' 250
  'P3' 117
  'P4' 281
  'P5' 230
  'P6' 103
  'P7' 187
  'P8' 193
  'P9' 126
  'P10' 108
  'P11' 114
  'P12' 229
  'P13' 230
  'P14' 182
  'P15' 207
  'P16' 105
  'P17' 162
  'P18' 162
  'P19' 114
  'P20' 152
  'P21' 206
  'P22' 156
  'P23' 247
  'P24' 251
  'P25' 287
  'P26' 276
  'P27' 156
  'P28' 175
  'P29' 152
  'P30' 268
  'P31' 280
  'P32' 253
  'P33' 171
  'P34' 182
  'P35' 175
  'P36' 234
  'P37' 243
  'P38' 251
  'P39' 295
  'P40' 272
  'P41' 240
  'P42' 277
  'P43' 267
  'P44' 265
  'P45' 222
  'P46' 187
  'P47' 230
  'P48' 128
  'P49' 271
  'P50' 292
  'P51' 287
  'P52' 157
  'P53' 176
  'P54' 186
  'P55' 176
  'P56' 295
  'P57' 262
  'P58' 271
  'P59' 254
  'P60' 189
  'P61' 236
  'P62' 124
  'P63' 285
  'P64' 110
  'P65' 111
  'P66' 264
  'P67' 180
  'P68' 172
  'P69' 256
  'P70' 178
  'P71' 153
  'P72' 180
  'P73' 274
  'P74' 271
  'P75' 253
  'P76' 283
  'P77' 148
  'P78' 123
  'P79' 261
  'P80' 249
  'P81' 210
  'P82' 190
  'P83' 233
  'P84' 222
  'P85' 290
  'P86' 259
  'P87' 121
  'P88' 283
  'P89' 195
  'P90' 240
  'P91' 269
  'P92' 224
  'P93' 177
  'P94' 212
  'P95' 128
  'P96' 167
  'P97' 151
  'P98' 291
  'P99' 257
  'P100' 132
  'P101' 203
  'P102' 220
  'P103' 154
  'P104' 160
  'P105' 163
  'P106' 131
  'P107' 145
  'P108' 139
  'P109' 202
  'P110' 258
  'P111' 144
  'P112' 300
  'P113' 177
  'P114' 265
  'P115' 186
  'P116' 282
  'P117' 202
  'P118' 227
  'P119' 140
  'P120' 223
  'P121' 233
  'P122' 168
  'P123' 105
  'P124' 250
  'P125' 207
  'P126' 279
  'P127' 260
  'P128' 106
  'P129' 141
  'P130' 259
  'P131' 219
  'P132' 266
  'P133' 292
  'P134' 113
  'P135' 134
  'P136' 113
  'P137' 107
  'P138' 255
  'P139' 111
  'P140' 278
  'P141' 113
  'P142' 202
  'P143' 111
  'P144' 293
  'P145' 294
  'P146' 172
  'P147' 143
  'P148' 206
  'P149' 104
  'P150' 288
  'P151' 162
  'P152' 288
  'P153' 118
  'P154' 121
  'P155' 238
  'P156' 203
  'P157' 276
  'P158' 270
  'P159' 258
  'P160' 118
  'P161' 115
  'P162' 265
  'P163' 225
  'P164' 221
  'P165' 102
  'P166' 184
  'P167' 255
  'P168' 134
  'P169' 106
  'P170' 167
  'P171' 253
  'P172' 196
  'P173' 193
  'P174' 300
  'P175' 295
  'P176' 265
  'P177' 134
  'P178' 284
  'P179' 198
  'P180' 201
  'P181' 132
  'P182' 172
  'P183' 163
  'P184' 155
  'P185' 196
  'P186' 152
  'P187' 161
  'P188' 132
  'P189' 116
  'P190' 280
  'P191' 130
  'P192' 258
  'P193' 217
  'P194' 107
  'P195' 123
  'P196' 165
  'P197' 177
  'P198' 118
  'P199' 244
  'P200' 152
;
param vol :=
  'P1' 3
  'P2' 3
  'P3' 2
  'P4' 1
  'P5' 2
  'P6' 1
  'P7' 1
  'P8' 2
  'P9' 1
  'P10' 2
  'P11' 1
  'P12' 1
  'P13' 2
  'P14' 3
  'P15' 2
  'P16' 2
  'P17' 1
  'P18' 3
  'P19' 1
  'P20' 1
  'P21' 2
  'P22' 3
  'P23' 2
  'P24' 2
  'P25' 1
  'P26' 2
  'P27' 1
  'P28' 3
  'P29' 1
  'P30' 3
  'P31' 1
  'P32' 1
  'P33' 2
  'P34' 2
  'P35' 2
  'P36' 1
  'P37' 2
  'P38' 3
  'P39' 3
  'P40' 1
  'P41' 3
  'P42' 1
  'P43' 2
  'P44' 3
  'P45' 2
  'P46' 3
  'P47' 3
  'P48' 2
  'P49' 1
  'P50' 2
  'P51' 2
  'P52' 3
  'P53' 1
  'P54' 3
  'P55' 1
  'P56' 2
  'P57' 1
  'P58' 3
  'P59' 3
  'P60' 2
  'P61' 2
  'P62' 2
  'P63' 1
  'P64' 3
  'P65' 1
  'P66' 2
  'P67' 3
  'P68' 2
  'P69' 1
  'P70' 3
  'P71' 3
  'P72' 1
  'P73' 1
  'P74' 1
  'P75' 1
  'P76' 3
  'P77' 1
  'P78' 1
  'P79' 1
  'P80' 3
  'P81' 3
  'P82' 3
  'P83' 2
  'P84' 2
  'P85' 3
  'P86' 3
  'P87' 1
  'P88' 2
  'P89' 2
  'P90' 2
  'P91' 1
  'P92' 3
  'P93' 1
  'P94' 1
  'P95' 2
  'P96' 3
  'P97' 1
  'P98' 1
  'P99' 2
  'P100' 3
  'P101' 2
  'P102' 2
  'P103' 1
  'P104' 2
  'P105' 1
  'P106' 3
  'P107' 1
  'P108' 3
  'P109' 3
  'P110' 3
  'P111' 2
  'P112' 1
  'P113' 2
  'P114' 1
  'P115' 2
  'P116' 1
  'P117' 3
  'P118' 3
  'P119' 2
  'P120' 2
  'P121' 3
  'P122' 1
  'P123' 2
  'P124' 3
  'P125' 3
  'P126' 1
  'P127' 1
  'P128' 2
  'P129' 1
  'P130' 2
  'P131' 3
  'P132' 3
  'P133' 3
  'P134' 1
  'P135' 2
  'P136' 3
  'P137' 2
  'P138' 3
  'P139' 3
  'P140' 1
  'P141' 2
  'P142' 2
  'P143' 2
  'P144' 1
  'P145' 3
  'P146' 2
  'P147' 2
  'P148' 3
  'P149' 3
  'P150' 3
  'P151' 1
  'P152' 2
  'P153' 1
  'P154' 2
  'P155' 2
  'P156' 2
  'P157' 1
  'P158' 1
  'P159' 1
  'P160' 1
  'P161' 2
  'P162' 3
  'P163' 2
  'P164' 1
  'P165' 2
  'P166' 1
  'P167' 1
  'P168' 3
  'P169' 1
  'P170' 1
  'P171' 3
  'P172' 2
  'P173' 2
  'P174' 1
  'P175' 3
  'P176' 1
  'P177' 3
  'P178' 3
  'P179' 2
  'P180' 3
  'P181' 2
  'P182' 1
  'P183' 3
  'P184' 1
  'P185' 2
  'P186' 1
  'P187' 3
  'P188' 1
  'P189' 1
  'P190' 1
  'P191' 2
  'P192' 3
  'P193' 1
  'P194' 1
  'P195' 2
  'P196' 1
  'P197' 2
  'P198' 2
  'P199' 1
  'P200' 3
;
param adr :=
  'P1' 0
  'P2' 0
  'P3' 0
  'P4' 0
  'P5' 1
  'P6' 0
  'P7' 0
  'P8' 0
  'P9' 0
  'P10' 0
  'P11' 0
  'P12' 0
  'P13' 0
  'P14' 0
  'P15' 1
  'P16' 0
  'P17' 0
  'P18' 0
  'P19' 0
  'P20' 0
  'P21' 0
  'P22' 0
  'P23' 0
  'P24' 0
  'P25' 0
  'P26' 0
  'P27' 0
  'P28' 0
  'P29' 0
  'P30' 0
  'P31' 0
  'P32' 0
  'P33' 0
  'P34' 0
  'P35' 1
  'P36' 0
  'P37' 0
  'P38' 0
  'P39' 0
  'P40' 1
  'P41' 0
  'P42' 0
  'P43' 0
  'P44' 0
  'P45' 0
  'P46' 0
  'P47' 1
  'P48' 0
  'P49' 0
  'P50' 0
  'P51' 0
  'P52' 0
  'P53' 0
  'P54' 0
  'P55' 0
  'P56' 0
  'P57' 0
  'P58' 0
  'P59' 0
  'P60' 0
  'P61' 0
  'P62' 0
  'P63' 0
  'P64' 0
  'P65' 0
  'P66' 0
  'P67' 0
  'P68' 0
  'P69' 0
  'P70' 0
  'P71' 0
  'P72' 0
  'P73' 0
  'P74' 0
  'P75' 0
  'P76' 1
  'P77' 0
  'P78' 0
  'P79' 0
  'P80' 0
  'P81' 0
  'P82' 0
  'P83' 0
  'P84' 0
  'P85' 0
  'P86' 0
  'P87' 0
  'P88' 0
  'P89' 0
  'P90' 0
  'P91' 0
  'P92' 0
  'P93' 0
  'P94' 0
  'P95' 0
  'P96' 0
  'P97' 0
  'P98' 0
  'P99' 0
  'P100' 1
  'P101' 0
  'P102' 0
  'P103' 0
  'P104' 0
  'P105' 0
  'P106' 0
  'P107' 0
  'P108' 0
  'P109' 1
  'P110' 0
  'P111' 0
  'P112' 0
  'P113' 0
  'P114' 0
  'P115' 0
  'P116' 0
  'P117' 0
  'P118' 0
  'P119' 0
  'P120' 0
  'P121' 1
  'P122' 1
  'P123' 0
  'P124' 0
  'P125' 0
  'P126' 0
  'P127' 0
  'P128' 0
  'P129' 0
  'P130' 1
  'P131' 0
  'P132' 0
  'P133' 0
  'P134' 0
  'P135' 0
  'P136' 0
  'P137' 0
  'P138' 0
  'P139' 0
  'P140' 0
  'P141' 0
  'P142' 0
  'P143' 0
  'P144' 1
  'P145' 0
  'P146' 0
  'P147' 0
  'P148' 0
  'P149' 0
  'P150' 0
  'P151' 0
  'P152' 0
  'P153' 0
  'P154' 0
  'P155' 0
  'P156' 0
  'P157' 0
  'P158' 0
  'P159' 0
  'P160' 0
  'P161' 0
  'P162' 0
  'P163' 0
  'P164' 1
  'P165' 0
  'P166' 0
  'P167' 0
  'P168' 0
  'P169' 0
  'P170' 0
  'P171' 0
  'P172' 0
  'P173' 0
  'P174' 0
  'P175' 0
  'P176' 0
  'P177' 0
  'P178' 0
  'P179' 0
  'P180' 0
  'P181' 0
  'P182' 0
  'P183' 0
  'P184' 0
  'P185' 0
  'P186' 0
  'P187' 0
  'P188' 0
  'P189' 0
  'P190' 0
  'P191' 0
  'P192' 1
  'P193' 0
  'P194' 0
  'P195' 0
  'P196' 1
  'P197' 0
  'P198' 0
  'P199' 0
  'P200' 0
;
param t :=
  'P1' 350
  'P2' 350
  'P3' 350
  'P4' 350
  'P5' 350
  'P6' 350
  'P7' 350
  'P8' 350
  'P9' 350
  'P10' 350
  'P11' 350
  'P12' 350
  'P13' 350
  'P14' 350
  'P15' 350
  'P16' 350
  'P17' 350
  'P18' 350
  'P19' 350
  'P20' 350
  'P21' 350
  'P22' 350
  'P23' 350
  'P24' 350
  'P25' 350
  'P26' 350
  'P27' 350
  'P28' 350
  'P29' 350
  'P30' 350
  'P31' 350
  'P32' 350
  'P33' 350
  'P34' 350
  'P35' 350
  'P36' 350
  'P37' 350
  'P38' 350
  'P39' 350
  'P40' 350
  'P41' 350
  'P42' 350
  'P43' 350
  'P44' 350
  'P45' 350
  'P46' 350
  'P47' 350
  'P48' 350
  'P49' 350
  'P50' 350
  'P51' 350
  'P52' 350
  'P53' 350
  'P54' 350
  'P55' 350
  'P56' 350
  'P57' 350
  'P58' 350
  'P59' 350
  'P60' 350
  'P61' 350
  'P62' 350
  'P63' 350
  'P64' 350
  'P65' 350
  'P66' 350
  'P67' 350
  'P68' 350
  'P69' 350
  'P70' 350
  'P71' 350
  'P72' 350
  'P73' 350
  'P74' 350
  'P75' 350
  'P76' 350
  'P77' 350
  'P78' 350
  'P79' 350
  'P80' 350
  'P81' 350
  'P82' 350
  'P83' 350
  'P84' 350
  'P85' 350
  'P86' 350
  'P87' 350
  'P88' 350
  'P89' 350
  'P90' 350
  'P91' 350
  'P92' 350
  'P93' 350
  'P94' 350
  'P95' 350
  'P96' 350
  'P97' 350
  'P98' 350
  'P99' 350
  'P100' 350
  'P101' 350
  'P102' 350
  'P103' 350
  'P104' 350
  'P105' 350
  'P106' 350
  'P107' 350
  'P108' 350
  'P109' 350
  'P110' 350
  'P111' 350
  'P112' 350
  'P113' 350
  'P114' 350
  'P115' 350
  'P116' 350
  'P117' 350
  'P118' 350
  'P119' 350
  'P120' 350
  'P121' 350
  'P122' 350
  'P123' 350
  'P124' 350
  'P125' 350
  'P126' 350
  'P127' 350
  'P128' 350
  'P129' 350
  'P130' 350
  'P131' 350
  'P132' 350
  'P133' 350
  'P134' 350
  'P135' 350
  'P136' 350
  'P137' 350
  'P138' 350
  'P139' 350
  'P140' 350
  'P141' 350
  'P142' 350
  'P143' 350
  'P144' 350
  'P145' 350
  'P146' 350
  'P147' 350
  'P148' 350
  'P149' 350
  'P150' 350
  'P151' 350
  'P152' 350
  'P153' 350
  'P154' 350
  'P155' 350
  'P156' 350
  'P157' 350
  'P158' 350
  'P159' 350
  'P160' 350
  'P161' 350
  'P162' 350
  'P163' 350
  'P164' 350
  'P165' 350
  'P166' 350
  'P167' 350
  'P168' 350
  'P169' 350
  'P170' 350
  'P171' 350
  'P172' 350
  'P173' 350
  'P174' 350
  'P175' 350
  'P176' 350
  'P177' 350
  'P178' 350
  'P179' 350
  'P180' 350
  'P181' 350
  'P182' 350
  'P183' 350
  'P184' 350
  'P185' 350
  'P186' 350
  'P187' 350
  'P188' 350
  'P189' 350
  'P190' 350
  'P191' 350
  'P192' 350
  'P193' 350
  'P194' 350
  'P195' 350
  'P196' 350
  'P197' 350
  'P198' 350
  'P199' 350
  'P200' 350
;
param fecha :=
  'P1' 45984
  'P2' 45984
  'P3' 45984
  'P4' 45984
  'P5' 45984
  'P6' 45984
  'P7' 45984
  'P8' 45985
  'P9' 45984
  'P10' 45984
  'P11' 45984
  'P12' 45984
  'P13' 45984
  'P14' 45984
  'P15' 45985
  'P16' 45984
  'P17' 45984
  'P18' 45984
  'P19' 45984
  'P20' 45984
  'P21' 45984
  'P22' 45984
  'P23' 45984
  'P24' 45984
  'P25' 45984
  'P26' 45984
  'P27' 45984
  'P28' 45985
  'P29' 45984
  'P30' 45984
  'P31' 45985
  'P32' 45984
  'P33' 45984
  'P34' 45984
  'P35' 45984
  'P36' 45984
  'P37' 45984
  'P38' 45984
  'P39' 45984
  'P40' 45984
  'P41' 45984
  'P42' 45985
  'P43' 45984
  'P44' 45984
  'P45' 45984
  'P46' 45984
  'P47' 45984
  'P48' 45984
  'P49' 45985
  'P50' 45984
  'P51' 45984
  'P52' 45984
  'P53' 45984
  'P54' 45984
  'P55' 45985
  'P56' 45984
  'P57' 45985
  'P58' 45984
  'P59' 45984
  'P60' 45985
  'P61' 45984
  'P62' 45984
  'P63' 45984
  'P64' 45984
  'P65' 45984
  'P66' 45984
  'P67' 45984
  'P68' 45985
  'P69' 45984
  'P70' 45985
  'P71' 45984
  'P72' 45984
  'P73' 45984
  'P74' 45984
  'P75' 45984
  'P76' 45984
  'P77' 45984
  'P78' 45984
  'P79' 45984
  'P80' 45984
  'P81' 45984
  'P82' 45985
  'P83' 45984
  'P84' 45984
  'P85' 45984
  'P86' 45984
  'P87' 45984
  'P88' 45984
  'P89' 45985
  'P90' 45985
  'P91' 45984
  'P92' 45984
  'P93' 45984
  'P94' 45985
  'P95' 45984
  'P96' 45985
  'P97' 45984
  'P98' 45985
  'P99' 45985
  'P100' 45985
  'P101' 45984
  'P102' 45984
  'P103' 45984
  'P104' 45984
  'P105' 45985
  'P106' 45985
  'P107' 45984
  'P108' 45984
  'P109' 45985
  'P110' 45984
  'P111' 45984
  'P112' 45985
  'P113' 45984
  'P114' 45985
  'P115' 45984
  'P116' 45985
  'P117' 45985
  'P118' 45984
  'P119' 45984
  'P120' 45984
  'P121' 45985
  'P122' 45985
  'P123' 45984
  'P124' 45984
  'P125' 45984
  'P126' 45984
  'P127' 45984
  'P128' 45984
  'P129' 45984
  'P130' 45984
  'P131' 45984
  'P132' 45984
  'P133' 45984
  'P134' 45984
  'P135' 45984
  'P136' 45984
  'P137' 45984
  'P138' 45984
  'P139' 45984
  'P140' 45985
  'P141' 45984
  'P142' 45984
  'P143' 45984
  'P144' 45984
  'P145' 45984
  'P146' 45985
  'P147' 45984
  'P148' 45984
  'P149' 45985
  'P150' 45984
  'P151' 45985
  'P152' 45984
  'P153' 45984
  'P154' 45985
  'P155' 45984
  'P156' 45984
  'P157' 45984
  'P158' 45984
  'P159' 45985
  'P160' 45984
  'P161' 45984
  'P162' 45985
  'P163' 45985
  'P164' 45985
  'P165' 45985
  'P166' 45984
  'P167' 45984
  'P168' 45984
  'P169' 45984
  'P170' 45984
  'P171' 45984
  'P172' 45984
  'P173' 45984
  'P174' 45985
  'P175' 45984
  'P176' 45984
  'P177' 45984
  'P178' 45984
  'P179' 45985
  'P180' 45985
  'P181' 45984
  'P182' 45984
  'P183' 45984
  'P184' 45984
  'P185' 45984
  'P186' 45984
  'P187' 45984
  'P188' 45985
  'P189' 45984
  'P190' 45984
  'P191' 45984
  'P192' 45984
  'P193' 45984
  'P194' 45985
  'P195' 45984
  'P196' 45984
  'P197' 45984
  'P198' 45984
  'P199' 45985
  'P200' 45984
;
param cli :=
  'P1' 'C1'
  'P2' 'C14'
  'P3' 'C14'
  'P4' 'C6'
  'P5' 'C7'
  'P6' 'C3'
  'P7' 'C13'
  'P8' 'C11'
  'P9' 'C5'
  'P10' 'C4'
  'P11' 'C6'
  'P12' 'C14'
  'P13' 'C4'
  'P14' 'C7'
  'P15' 'C15'
  'P16' 'C10'
  'P17' 'C10'
  'P18' 'C3'
  'P19' 'C13'
  'P20' 'C4'
  'P21' 'C13'
  'P22' 'C1'
  'P23' 'C7'
  'P24' 'C8'
  'P25' 'C11'
  'P26' 'C5'
  'P27' 'C14'
  'P28' 'C10'
  'P29' 'C1'
  'P30' 'C4'
  'P31' 'C10'
  'P32' 'C4'
  'P33' 'C8'
  'P34' 'C15'
  'P35' 'C7'
  'P36' 'C12'
  'P37' 'C1'
  'P38' 'C9'
  'P39' 'C3'
  'P40' 'C10'
  'P41' 'C9'
  'P42' 'C13'
  'P43' 'C2'
  'P44' 'C5'
  'P45' 'C2'
  'P46' 'C13'
  'P47' 'C14'
  'P48' 'C6'
  'P49' 'C10'
  'P50' 'C5'
  'P51' 'C6'
  'P52' 'C14'
